uttid,wav_path,transcription,length_seconds
BAC009S0084W0182,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0084W0182.wav,"{'uttid': 'BAC009S0084W0182', 'text': '或随时准备调整价格', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0084W0182.wav', 'rtf': '0.0071'}",3.053
BAC009S0222W0455,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0222W0455.wav,"{'uttid': 'BAC009S0222W0455', 'text': '火势已经基本得到控制', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0222W0455.wav', 'rtf': '0.0071'}",3.184
BAC009S0129W0151,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0129W0151.wav,"{'uttid': 'BAC009S0129W0151', 'text': '但高位回落的压力渐显', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0129W0151.wav', 'rtf': '0.0071'}",2.825
BAC009S0105W0150,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0105W0150.wav,"{'uttid': 'BAC009S0105W0150', 'text': 'SWEAR统计局数据显示', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0105W0150.wav', 'rtf': '0.0071'}",3.995
BAC009S0102W0166,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0102W0166.wav,"{'uttid': 'BAC009S0102W0166', 'text': '逐步降低企业融资成本', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0102W0166.wav', 'rtf': '0.0071'}",3.663
BAC009S0098W0237,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0098W0237.wav,"{'uttid': 'BAC009S0098W0237', 'text': '仍继续违法违规生产的', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0098W0237.wav', 'rtf': '0.0071'}",3.167
BAC009S0189W0231,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0189W0231.wav,"{'uttid': 'BAC009S0189W0231', 'text': '一旦生产企业支撑不住', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0189W0231.wav', 'rtf': '0.0071'}",3.505
BAC009S0513W0226,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0513W0226.wav,"{'uttid': 'BAC009S0513W0226', 'text': '就已经觉得压力颇大', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0513W0226.wav', 'rtf': '0.0071'}",3.035
BAC009S0073W0195,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0073W0195.wav,"{'uttid': 'BAC009S0073W0195', 'text': '禁止生产销售和进口', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0073W0195.wav', 'rtf': '0.0071'}",3.334
BAC009S0357W0149,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0357W0149.wav,"{'uttid': 'BAC009S0357W0149', 'text': '公司销售数据继续回暖', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0357W0149.wav', 'rtf': '0.0071'}",3.243
BAC009S0011W0179,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0011W0179.wav,"{'uttid': 'BAC009S0011W0179', 'text': '不会增加需求的压力', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0011W0179.wav', 'rtf': '0.0071'}",2.563
BAC009S0213W0325,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0213W0325.wav,"{'uttid': 'BAC009S0213W0325', 'text': '正进行产品结构调整', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0213W0325.wav', 'rtf': '0.0071'}",2.855
BAC009S0720W0161,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0720W0161.wav,"{'uttid': 'BAC009S0720W0161', 'text': '区域经理给经纪人压力', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0720W0161.wav', 'rtf': '0.0071'}",3.063
BAC009S0226W0185,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0226W0185.wav,"{'uttid': 'BAC009S0226W0185', 'text': '来自莱坊的数据显示', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0226W0185.wav', 'rtf': '0.0071'}",3.696
BAC009S0104W0495,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0104W0495.wav,"{'uttid': 'BAC009S0104W0495', 'text': '降低交通事故发生率', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0104W0495.wav', 'rtf': '0.0071'}",3.098
BAC009S0345W0456,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0345W0456.wav,"{'uttid': 'BAC009S0345W0456', 'text': '被路边监控系统拍摄到', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0345W0456.wav', 'rtf': '0.0071'}",3.564
BAC009S0509W0140,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0509W0140.wav,"{'uttid': 'BAC009S0509W0140', 'text': '维护公众不动产权益', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0509W0140.wav', 'rtf': '0.0071'}",3.362
BAC009S0359W0316,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0359W0316.wav,"{'uttid': 'BAC009S0359W0316', 'text': '将数据融入到产品中', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0359W0316.wav', 'rtf': '0.0071'}",3.038
BAC009S0215W0247,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0215W0247.wav,"{'uttid': 'BAC009S0215W0247', 'text': '目前法院的审理模式是', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0215W0247.wav', 'rtf': '0.0071'}",3.313
BAC009S0509W0150,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0509W0150.wav,"{'uttid': 'BAC009S0509W0150', 'text': '数据整合成为其难点', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0509W0150.wav', 'rtf': '0.0071'}",3.51
BAC009S0091W0155,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0091W0155.wav,"{'uttid': 'BAC009S0091W0155', 'text': '都需要作出调整和变化', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0091W0155.wav', 'rtf': '0.0071'}",3.139
BAC009S0711W0130,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0711W0130.wav,"{'uttid': 'BAC009S0711W0130', 'text': '整体运行呈上行趋势', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0711W0130.wav', 'rtf': '0.0071'}",3.494
BAC009S0218W0458,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0218W0458.wav,"{'uttid': 'BAC009S0218W0458', 'text': '目前泄漏已得到控制', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0218W0458.wav', 'rtf': '0.0071'}",3.083
BAC009S0242W0262,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0242W0262.wav,"{'uttid': 'BAC009S0242W0262', 'text': '在睡眠模式下坚持四天', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0242W0262.wav', 'rtf': '0.0071'}",3.35
BAC009S0360W0203,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0360W0203.wav,"{'uttid': 'BAC009S0360W0203', 'text': '从全国监测的情况来看', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0360W0203.wav', 'rtf': '0.0071'}",4.466
BAC009S0136W0321,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0136W0321.wav,"{'uttid': 'BAC009S0136W0321', 'text': '系统才会实时展现出来', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0136W0321.wav', 'rtf': '0.0071'}",2.811
BAC009S0126W0289,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0126W0289.wav,"{'uttid': 'BAC009S0126W0289', 'text': '操作系统受制于谷歌', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0126W0289.wav', 'rtf': '0.0071'}",3.11
BAC009S0206W0215,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0206W0215.wav,"{'uttid': 'BAC009S0206W0215', 'text': '促进经济健康平稳运行', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0206W0215.wav', 'rtf': '0.0071'}",3.6
BAC009S0597W0402,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0597W0402.wav,"{'uttid': 'BAC009S0597W0402', 'text': '肯定会有一定的压力', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0597W0402.wav', 'rtf': '0.0071'}",2.717
BAC009S0141W0194,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0141W0194.wav,"{'uttid': 'BAC009S0141W0194', 'text': '生产更多能达标的车型', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0141W0194.wav', 'rtf': '0.0071'}",2.783
BAC009S0058W0188,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0058W0188.wav,"{'uttid': 'BAC009S0058W0188', 'text': '一旦具有现实的操作性', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0058W0188.wav', 'rtf': '0.0071'}",2.824
BAC009S0346W0202,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0346W0202.wav,"{'uttid': 'BAC009S0346W0202', 'text': '安全生产隐患排查表', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0346W0202.wav', 'rtf': '0.0071'}",3.241
BAC009S0238W0244,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0238W0244.wav,"{'uttid': 'BAC009S0238W0244', 'text': '提高交易数据分析水平', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0238W0244.wav', 'rtf': '0.0071'}",2.977
BAC009S0053W0337,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0053W0337.wav,"{'uttid': 'BAC009S0053W0337', 'text': '识别控制者的控制意图', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0053W0337.wav', 'rtf': '0.0071'}",3.345
BAC009S0157W0164,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0157W0164.wav,"{'uttid': 'BAC009S0157W0164', 'text': '周数据的价格波动较大', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0157W0164.wav', 'rtf': '0.0071'}",3.216
BAC009S0201W0401,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0201W0401.wav,"{'uttid': 'BAC009S0201W0401', 'text': '我就调整了一下心情', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0201W0401.wav', 'rtf': '0.0071'}",2.833
BAC009S0720W0155,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0720W0155.wav,"{'uttid': 'BAC009S0720W0155', 'text': '所有人都有开单压力', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0720W0155.wav', 'rtf': '0.0071'}",3.021
BAC009S0037W0330,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0037W0330.wav,"{'uttid': 'BAC009S0037W0330', 'text': '到产品的生产和销售', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0037W0330.wav', 'rtf': '0.0071'}",2.671
BAC009S0511W0151,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0511W0151.wav,"{'uttid': 'BAC009S0511W0151', 'text': '吉林银监局数据显示', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0511W0151.wav', 'rtf': '0.0071'}",3.173
BAC009S0083W0288,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0083W0288.wav,"{'uttid': 'BAC009S0083W0288', 'text': '既可以启动摄像过程', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0083W0288.wav', 'rtf': '0.0071'}",2.824
BAC009S0348W0164,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0348W0164.wav,"{'uttid': 'BAC009S0348W0164', 'text': '施工未暂停', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0348W0164.wav', 'rtf': '0.0071'}",2.745
BAC009S0215W0321,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0215W0321.wav,"{'uttid': 'BAC009S0215W0321', 'text': '在这份光鲜的数据背后', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0215W0321.wav', 'rtf': '0.0071'}",3.207
BAC009S0337W0151,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0337W0151.wav,"{'uttid': 'BAC009S0337W0151', 'text': '根据这份指引逐一检查', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0337W0151.wav', 'rtf': '0.0071'}",4.149
BAC009S0058W0281,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0058W0281.wav,"{'uttid': 'BAC009S0058W0281', 'text': 'DO进行了渠道一定调整', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0058W0281.wav', 'rtf': '0.0071'}",2.763
BAC009S0596W0316,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0596W0316.wav,"{'uttid': 'BAC009S0596W0316', 'text': '对大多数据进行 REMARKABLE', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0596W0316.wav', 'rtf': '0.0071'}",4.092
BAC009S0217W0264,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0217W0264.wav,"{'uttid': 'BAC009S0217W0264', 'text': '已经对该问题进行修复', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0217W0264.wav', 'rtf': '0.0071'}",3.41
BAC009S0252W0295,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0252W0295.wav,"{'uttid': 'BAC009S0252W0295', 'text': '长时间收集健康数据', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0252W0295.wav', 'rtf': '0.0071'}",2.954
BAC009S0169W0122,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0169W0122.wav,"{'uttid': 'BAC009S0169W0122', 'text': '是办公的零二零模式', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0169W0122.wav', 'rtf': '0.0071'}",2.918
BAC009S0165W0223,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0165W0223.wav,"{'uttid': 'BAC009S0165W0223', 'text': '分布式电源并网推出后', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0165W0223.wav', 'rtf': '0.0071'}",3.074
BAC009S0162W0168,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0162W0168.wav,"{'uttid': 'BAC009S0162W0168', 'text': '加快商业模式创新转型', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0162W0168.wav', 'rtf': '0.0071'}",3.992
BAC009S0095W0287,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0095W0287.wav,"{'uttid': 'BAC009S0095W0287', 'text': '不管采用的是什么系统', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0095W0287.wav', 'rtf': '0.0071'}",2.802
BAC009S0030W0185,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0030W0185.wav,"{'uttid': 'BAC009S0030W0185', 'text': '经营模式如何变革', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0030W0185.wav', 'rtf': '0.0071'}",2.891
BAC009S0200W0323,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0200W0323.wav,"{'uttid': 'BAC009S0200W0323', 'text': '通过建立人脸数据库', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0200W0323.wav', 'rtf': '0.0071'}",2.891
BAC009S0021W0238,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0021W0238.wav,"{'uttid': 'BAC009S0021W0238', 'text': '启动税制改革', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0021W0238.wav', 'rtf': '0.0071'}",2.259
BAC009S0722W0218,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0722W0218.wav,"{'uttid': 'BAC009S0722W0218', 'text': '哪里检测艾滋病最准', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0722W0218.wav', 'rtf': '0.0071'}",2.776
BAC009S0709W0336,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0709W0336.wav,"{'uttid': 'BAC009S0709W0336', 'text': '据不完全统计数据显示', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0709W0336.wav', 'rtf': '0.0071'}",3.889
BAC009S0708W0189,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0708W0189.wav,"{'uttid': 'BAC009S0708W0189', 'text': '工信部最新数据显示', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0708W0189.wav', 'rtf': '0.0071'}",2.824
BAC009S0163W0234,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0163W0234.wav,"{'uttid': 'BAC009S0163W0234', 'text': '降低门槛要考虑风险', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0163W0234.wav', 'rtf': '0.0071'}",2.975
BAC009S0705W0294,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0705W0294.wav,"{'uttid': 'BAC009S0705W0294', 'text': '如果这些数据好于预期', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0705W0294.wav', 'rtf': '0.0071'}",3.411
BAC009S0362W0201,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0362W0201.wav,"{'uttid': 'BAC009S0362W0201', 'text': '二是完善 GOODS征信系统', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0362W0201.wav', 'rtf': '0.0071'}",3.304
BAC009S0025W0163,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0025W0163.wav,"{'uttid': 'BAC009S0025W0163', 'text': '据中原地产数据显示', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0025W0163.wav', 'rtf': '0.0071'}",3.698
BAC009S0106W0201,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0106W0201.wav,"{'uttid': 'BAC009S0106W0201', 'text': '交易门槛降低八成', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0106W0201.wav', 'rtf': '0.0071'}",2.887
BAC009S0155W0155,audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0155W0155.wav,"{'uttid': 'BAC009S0155W0155', 'text': '宝龙地产公布数据显示', 'wav': 'audio/output_wavs_noisy_industrial-ambience_SNR20/BAC009S0155W0155.wav', 'rtf': '0.0071'}",3.396
